"contribution_point","user_id","user_database_id","user_login","user_name","user_url","user_type","task_total_count"
"365","U_kgDOBkRW7w","105141999","shutootaki","Shuto Otaki","https://github.com/shutootaki","node","1"
"363","U_kgDOBlJVpA","106059172","miles170","miles","https://github.com/miles170","node","1"
"362","U_kgDOBliKyA","106465992","maanimis","Meisam Maani","https://github.com/maanimis","node","1"
"365","U_kgDOBltLsg","106646450","rikuto-suzuki","","https://github.com/rikuto-suzuki","node","1"
"363","U_kgDOBlxa9g","106715894","xxcvbj","","https://github.com/xxcvbj","node","1"
"362","U_kgDOBmtpQg","107702594","maciagmax","Max Maciag","https://github.com/maciagmax","node","1"
"362","U_kgDOBnYeAw","108404227","yiminwook","Minwook_Yi","https://github.com/yiminwook","node","1"
"364","U_kgDOBoZBaw","109461867","HLHHS11","Teruki Yamaguchi","https://github.com/HLHHS11","node","1"
"365","U_kgDOBosMoQ","109776033","flt3150sk","Kosuke Muranaka","https://github.com/flt3150sk","node","1"
"364","U_kgDOBp0Bwg","110952898","mimototo","みもとです。","https://github.com/mimototo","node","1"
"365","U_kgDOBpRaSA","110385736","okm321","okmkm","https://github.com/okm321","node","1"
"365","U_kgDOBplsRQ","110718021","datfooldive","hikki","https://github.com/datfooldive","node","1"
"364","U_kgDOBr6esA","113155760","Nagano-deightone","Akihiko Nagano @Deightone","https://github.com/Nagano-deightone","node","1"
"91547","U_kgDOBrQswg","112471234","seesaw-monster","","https://github.com/seesaw-monster","User","7"
"364","U_kgDOBs59TQ","114195789","ulxsth","yotu","https://github.com/ulxsth","node","1"
"361","U_kgDOBsQ55g","113523174","otaq-jd","Joe D","https://github.com/otaq-jd","node","1"
"362","U_kgDOBsYmHw","113649183","IBSKimI","BSKim","https://github.com/IBSKimI","User","1"
"357","U_kgDOBsliJw","113861159","hikarujjj","buchi","https://github.com/hikarujjj","node","1"
"361","U_kgDOBtBt-A","114322936","shinsuke-saito-unimedia","Shinsuke Saito","https://github.com/shinsuke-saito-unimedia","node","1"
"365","U_kgDOBtTpaA","114616680","minagishl","minagishl","https://github.com/minagishl","node","1"
"363","U_kgDOBv0Gnw","117245599","obikosato","","https://github.com/obikosato","node","1"
"364","U_kgDOBv0IVQ","117246037","guuhoo1","Guo Hang","https://github.com/guuhoo1","node","1"
"365","U_kgDOBvR2rw","116684463","nobuyaresort","","https://github.com/nobuyaresort","node","1"
"365","U_kgDOBvXrkQ","116779921","Suntory-Y-Water","Sui","https://github.com/Suntory-Y-Water","node","1"
"364","U_kgDOBwTdMQ","117759281","Hayashi-kudan","Tomohiro Hayashi","https://github.com/Hayashi-kudan","node","1"
"364","U_kgDOBxk12g","119092698","kotarotaniguchi0523","","https://github.com/kotarotaniguchi0523","node","1"
"365","U_kgDOBy2Zbw","120428911","toya-mimura","toya","https://github.com/toya-mimura","node","1"
"359","U_kgDOBzniPg","121233982","kei-prog","kei","https://github.com/kei-prog","node","1"
"365","U_kgDOC-TvYQ","199552865","koenpark","Koen","https://github.com/koenpark","node","1"
"359","U_kgDOC-V5GA","199588120","lmkarol","","https://github.com/lmkarol","node","1"
"196580","U_kgDOC0ueDQ","189505037","noritaka1166","Noritaka Kobayashi","https://github.com/noritaka1166","User","37"
"365","U_kgDOC1RMqA","190074024","wackymole293","DT","https://github.com/wackymole293","node","1"
"359","U_kgDOC302Ow","192755259","Sayedmasudali52","","https://github.com/Sayedmasudali52","node","1"
"364","U_kgDOC3Zc6g","192306410","Tsugawa-Keita","Tsugawa Keita","https://github.com/Tsugawa-Keita","node","1"
"365","U_kgDOC45pHA","193882396","nitaking-f","Satoshi Nitawaki","https://github.com/nitaking-f","node","1"
"365","U_kgDOC5E3xQ","194066373","monox-shimoda","","https://github.com/monox-shimoda","node","1"
"364","U_kgDOC91Ddg","199050102","zukkey-timers","zukkey-timers","https://github.com/zukkey-timers","node","1"
"365","U_kgDOC9VPkw","198528915","s-uchihori","","https://github.com/s-uchihori","node","1"
"359","U_kgDOCBSF_Q","135562749","kaito5757","konno","https://github.com/kaito5757","node","1"
"365","U_kgDOCCkYww","136911043","negiplanet","yuru","https://github.com/negiplanet","node","1"
"365","U_kgDOCCxpFg","137128214","SPICKEY0965","SPICKEY","https://github.com/SPICKEY0965","node","1"
"359","U_kgDOCDmecQ","137993841","yhasuo","yutaka hasuo","https://github.com/yhasuo","node","1"
"364","U_kgDOCEAeyA","138419912","s-maruyama-Arent","","https://github.com/s-maruyama-Arent","node","1"
"359","U_kgDOCEJeHw","138567199","nakamura-keis","","https://github.com/nakamura-keis","node","1"
"359","U_kgDOCEtnQQ","139159361","AO2233","","https://github.com/AO2233","node","1"
"365","U_kgDOCEvAEw","139182099","ShintaroMorimoto","Shintaro","https://github.com/ShintaroMorimoto","node","1"
"359","U_kgDOCF3SCQ","140366345","hayashida-atsushi","hayashida_","https://github.com/hayashida-atsushi","node","1"
"363","U_kgDOCFlKNg","140069430","tsutomu-n","TsutomuN","https://github.com/tsutomu-n","node","1"
"364","U_kgDOCFqJqQ","140151209","YamaguchiKoki","Precious Love","https://github.com/YamaguchiKoki","node","1"
"364","U_kgDOCI9WuQ","143611577","wist6ri4","Shiro Goto","https://github.com/wist6ri4","node","1"
"365","U_kgDOCIJR3A","142758364","HasutoSasaki","hasuto sasaki","https://github.com/HasutoSasaki","node","1"
"1550750","U_kgDOCKXr4Q","145091553","hayatosc","","https://github.com/hayatosc","User","6"
"360","U_kgDOCKlRQw","145314115","yoichiojima-2","yo","https://github.com/yoichiojima-2","node","1"
"363","U_kgDOCKs9Kg","145440042","ist-j-ichikawa","","https://github.com/ist-j-ichikawa","node","1"
"365","U_kgDOCL1TEw","146625299","shiraringo","Rintaro Shiraishi","https://github.com/shiraringo","node","1"
"365","U_kgDOCL6e8w","146710259","k-kimura-gw","k-kimura","https://github.com/k-kimura-gw","node","1"
"364","U_kgDOCN1IVw","148719703","darystzw","","https://github.com/darystzw","node","1"
"363","U_kgDOCOcslA","149367956","acertak","","https://github.com/acertak","node","1"
"365","U_kgDOCQW_6g","151371754","puyokura","","https://github.com/puyokura","node","1"
"364","U_kgDOCQf4RQ","151517253","akku1139","-akku-","https://github.com/akku1139","node","1"
"365","U_kgDOCQspXQ","151726429","yuto-hiruma","","https://github.com/yuto-hiruma","node","1"
"359","U_kgDOCSYamQ","153492121","casy-takemura","","https://github.com/casy-takemura","node","1"
"363","U_kgDOCSqMTw","153783375","yuancjun","","https://github.com/yuancjun","node","1"
"365","U_kgDOCT4zow","155071395","r38k","r38k","https://github.com/r38k","node","1"
"363","U_kgDOCU0P-w","156045307","Rain1er","raindrop","https://github.com/Rain1er","node","1"
"364","U_kgDOCUF5bA","155285868","tomo908","","https://github.com/tomo908","node","1"
"363","U_kgDOCUYVZA","155587940","jackyangus","","https://github.com/jackyangus","node","1"
"359","U_kgDOCUf2Lw","155711023","rikuy-ptx","Riku YAMAUCHI","https://github.com/rikuy-ptx","node","1"
"365","U_kgDOCV3lWg","157148506","popaie8","","https://github.com/popaie8","node","1"
"365","U_kgDOCVayrg","156676782","sharray2918","sho","https://github.com/sharray2918","node","1"
"362","U_kgDOCWYdBQ","157687045","aoki-collabo","あおき","https://github.com/aoki-collabo","node","1"
"365","U_kgDOCWtqKw","158034475","tt-asahara","","https://github.com/tt-asahara","node","1"
"364","U_kgDOCaTRyA","161796552","kazuyuki-honda-1014","","https://github.com/kazuyuki-honda-1014","node","1"
"364","U_kgDOCaotQg","162147650","LilSuzuChan","Ide Suzuka","https://github.com/LilSuzuChan","node","1"
"365","U_kgDOCeOt7Q","165916141","Futadaruma","Futadaruma","https://github.com/Futadaruma","node","1"
"363","U_kgDOCerKbg","166382190","hr-sasaki-haruki","SASAKI Haruki","https://github.com/hr-sasaki-haruki","node","1"
"365","U_kgDOCf8xwg","167719362","operationcheck","","https://github.com/operationcheck","node","1"
"358","U_kgDOCgrnmw","168486811","sigma7863","Sigma","https://github.com/sigma7863","node","1"
"362","U_kgDOCgxLvA","168577980","kimywann","","https://github.com/kimywann","node","1"
"361","U_kgDOChRyZg","169112166","msy42","m.takenaka","https://github.com/msy42","node","1"
"364","U_kgDOCiMQig","170070154","yokomizo-gv","","https://github.com/yokomizo-gv","node","1"
"1079","U_kgDOCihAMg","170410034","yuichisugio","sugio","https://github.com/yuichisugio","user","5"
"364","U_kgDOCizusA","170716848","h1nasaki","花咲ひな","https://github.com/h1nasaki","node","1"
"364","U_kgDOCkMYaw","172169323","nometoko","Hidetaka Iwamoto","https://github.com/nometoko","node","1"
"365","U_kgDOCmJ1tA","174224820","keykimura","","https://github.com/keykimura","node","1"
"362","U_kgDOCnQwpw","175386791","tbtor","kazuki fj","https://github.com/tbtor","node","1"
"362","U_kgDOCnXeBg","175496710","Mike-37","","https://github.com/Mike-37","node","1"
"362","U_kgDOCoG3zA","176273356","marekzelinka","Marek Zelinka","https://github.com/marekzelinka","node","1"
"364","U_kgDOCrYE4g","179700962","shikibuton10x","shikibuton10x","https://github.com/shikibuton10x","node","1"
"361","U_kgDOCrsD6g","180028394","pugliabi","Puglia","https://github.com/pugliabi","node","1"
"363","U_kgDOCtDRgg","181457282","itisvincent","Vincent","https://github.com/itisvincent","node","1"
"359","U_kgDOCtDhkg","181461394","kaleidigit","kaleidoscope","https://github.com/kaleidigit","node","1"
"365","U_kgDOCu-0Ug","183481426","minami-tak","takahiro minami","https://github.com/minami-tak","node","1"
"364","U_kgDOCuuYVQ","183212117","hoichoipd","","https://github.com/hoichoipd","node","1"
"586672","U_kgDOCv-CMQ","184517169","articraftor","Articraftor","https://github.com/articraftor","User","3"
"365","U_kgDOCv92kg","184514194","knurug","KG","https://github.com/knurug","node","1"
"365","U_kgDOCvSbNg","183802678","pj0201","","https://github.com/pj0201","User","1"
"364","U_kgDOCwd1FA","185038100","tetsuya-maekawa","Tetsuya Maekawa","https://github.com/tetsuya-maekawa","node","1"
"359","U_kgDOCwmUIA","185177120","forcia-deguchi","FORCIA出口智己","https://github.com/forcia-deguchi","node","1"
"358","U_kgDODAhMVQ","201870421","sakamoto111111","","https://github.com/sakamoto111111","node","1"
"363","U_kgDODCtT5A","204166116","kazuhirc","","https://github.com/kazuhirc","node","1"
"364","U_kgDODDibZw","205036391","numo-mo","numo","https://github.com/numo-mo","node","1"
"365","U_kgDODE_yig","206566026","sumyka","Sumyka","https://github.com/sumyka","node","1"
"359","U_kgDODFaLEw","206998291","machida-yu","","https://github.com/machida-yu","node","1"
"363","U_kgDODJTCyg","211075786","sakuda-y","Yukitaka SAKUDA","https://github.com/sakuda-y","node","1"
"365","U_kgDODJaJjg","211192206","oyljyf","","https://github.com/oyljyf","node","1"
"361","U_kgDODJhfCA","211312392","mori-shota2306","","https://github.com/mori-shota2306","node","1"
"365","U_kgDODJvKog","211536546","hayasch","","https://github.com/hayasch","node","1"
"364","U_kgDODK8hiA","212803976","aoogane","Akira Ogane","https://github.com/aoogane","node","1"
"365","U_kgDODN7QmA","215928984","ma2-ta2","","https://github.com/ma2-ta2","node","1"
"363","U_kgDODO5Dkw","216941459","unuakazo","unuakazo","https://github.com/unuakazo","node","1"
"362","U_kgDODPmahw","217684615","Noemi0602","","https://github.com/Noemi0602","node","1"
"362","U_kgDODQKSvw","218272447","gleb-sorokin-dev","Глеб Сорокин","https://github.com/gleb-sorokin-dev","node","1"
"360","U_kgDODQnGjQ","218744461","ryoji-CA","","https://github.com/ryoji-CA","node","1"
"364","U_kgDODRakEw","219587603","yasutaka-miyamoto","","https://github.com/yasutaka-miyamoto","node","1"
